Time,X,Y,Z,R,Theta,Phi
26.900000000000002,0.06682277983320693,-0.23948296133434424,0.011034503866565576,-0.08019720924943044,-0.07082269188779519,1.4264703975739161
26.905,0.03457977983320757,-0.18327096133434423,0.1645855038665656,-0.04220920924943187,-0.9982056918877874,1.092928397573922
26.91,0.042953779833205676,-0.18656396133434425,0.44246850386656567,-0.037900209249430855,-2.6826236918877946,1.1107663975739055
26.915,0.22467177983320746,-0.2945189613343442,0.17867450386656558,-0.2356772092494312,-1.1230226918877944,1.7315703975738979
26.92,0.08051377983320661,-0.2624219613343442,0.21347650386656558,-0.08942020924943264,-1.3052126918878,1.563174397573925
26.925,0.16955477983320652,-0.3643249613343442,0.5241745038665656,-0.16457620924943242,-3.2327486918877892,2.17154239757391
26.93,-0.1477582201667939,-0.14075796133434423,0.09696250386656555,0.1398847907505692,-0.5619646918877916,0.8858973975739214
26.935000000000002,0.10360277983320719,-0.32586696133434423,0.2614735038665656,-0.11252620924943116,-1.6036976918877994,1.9459253975739095
26.94,-0.06228222016679399,-0.16118796133434424,0.38192550386656565,0.06468579075056965,-2.2817906918878035,0.98495739757393
26.945,-0.13326322016679373,-0.22941196133434424,0.1357315038665656,0.12276479075056897,-0.7953936918877926,1.4097013975739054
26.95,0.049469779833206974,-0.20940396133434422,0.22562650386656558,-0.05602620924943139,-1.37154969188779,1.247714397573895
26.955000000000002,0.0863907798332083,-0.2549839613343442,0.4769425038665657,-0.08166620924943063,-2.9090636918877917,1.5166343975739316
26.96,-0.00015722016679399958,-0.14664096133434418,0.03193350386656558,-0.00913620924943018,-0.19053469188778793,0.8806943975738984
26.965,-0.13195922016679265,-0.2513159613343442,0.2976535038665656,0.1265597907505692,-1.7595586918877868,1.5398893975739092
26.97,0.07648377983320641,-0.24433496133434424,0.4410945038665656,-0.0736612092494299,-2.6874906918877994,1.4538903975738942
26.975,-0.2255422201667933,-0.07257496133434423,-0.009965496133434417,0.21895879075056954,0.07986630811220466,0.5050993975739227
26.98,-0.010200220166793578,-0.2530499613343442,0.3085705038665656,0.005436790750568437,-1.8581146918878033,1.525164397573911
26.985,0.24988677983320687,-0.22326196133434423,0.28310050386656554,-0.25427920924943076,-1.7748016918877991,1.284716397573896
26.990000000000002,0.05622677983320733,-0.16982096133434424,0.01308450386656557,-0.06679920924943175,-0.08204469188778461,1.0057403975738959
26.995,-0.06583822016679365,-0.1762899613343442,0.2526895038665656,0.061506790750568495,-1.5071926918877916,1.0764183975739108
27.0,-0.14850222016679304,-0.1620059613343442,0.1594565038665656,0.14136979075056985,-0.9334246918877908,1.0123473975739266
27.005,-0.16699922016679306,-0.07197996133434421,-0.06738749613343442,0.15997679075056745,0.4162073081122091,0.4834163975738984
27.01,0.06522377983320814,-0.22378796133434423,0.24222050386656557,-0.0716682092494311,-1.4761266918877964,1.3313933975739127
27.015,-0.25588922016679233,0.07508303866565573,0.18957050386656557,0.2626127907505678,-1.0887816918877857,-0.35184960242609165
27.02,0.0587957798332067,-0.21163796133434423,0.04811550386656558,-0.07049120924943089,-0.29537069188779386,1.2590513975739208
27.025000000000002,-0.013255220166793386,-0.00678896133434421,0.13773750386656558,0.013774790750568615,-0.8257886918877912,0.04220839757393792
27.03,-0.1460032201667928,-0.054190961334344145,0.12860850386656558,0.1432747907505688,-0.7496476918877986,0.3712033975739299
27.035,-0.0010672201667933001,-0.1153109613343442,0.054474503866565584,-0.006326209249431753,-0.326361691887794,0.6919433975739021
27.04,-0.04685222016679371,-0.050432961334344224,0.02846050386656557,0.0423077907505681,-0.16432069188779197,0.3161193975739077
27.045,-0.16290822016679232,-0.05533396133434427,0.12414050386656557,0.1599687907505681,-0.720442691887794,0.3834563975739168
27.05,-0.20304422016679274,0.05238003866565582,0.037769503866565586,0.20456379075056916,-0.2031766918878017,-0.23901060242608346
27.055,-0.1539112201667933,0.08111903866565577,-0.14552149613343443,0.15598579075057004,0.879884308112199,-0.4282806024260769
27.060000000000002,-0.09207622016679297,0.06270603866565576,0.04999250386656557,0.09476479075056848,-0.2877026918877985,-0.34385360242610025
27.065,-0.09910522016679406,0.0788460386656558,-0.07462949613343442,0.10131579075056849,0.45710130811220345,-0.43717660242609824
27.07,0.07559377983320813,-0.08083696133434422,-0.15214549613343442,-0.08294120924943028,0.9222123081122109,0.4594603975739286
27.075,0.16675477983320772,-0.04763096133434415,0.07237550386656558,-0.16991120924943118,-0.4561296918877926,0.22595539757392055
27.080000000000002,0.00437377983320784,0.005221038665655755,-0.06041149613343442,-0.0066472092494313266,0.3673493081121993,-0.03660260242609225
27.085,0.06467177983320736,-0.06167696133434416,-0.1688674961334344,-0.07094820924943171,1.02371330811221,0.34668239757393693
27.09,-0.1940232201667921,0.10461803866565582,-0.05507949613343442,0.19793279075056866,0.3449723081122076,-0.5506106024260821
27.095,0.03141677983320688,0.01621903866565582,-0.0010864961334344178,-0.032315209249430904,0.006974308112208687,-0.11318660242608913
27.1,0.0555057798332069,0.08116803866565586,-0.16861349613343443,-0.05286320924943069,1.021745308112219,-0.5156986024260907
27.105,0.049708779833207525,-0.03760896133434428,0.04572650386656558,-0.0530512092494321,-0.27885269188780315,0.2058433975739088
27.11,-0.1766472201667934,0.013076038665655808,-0.10142449613343445,0.1742917907505691,0.6184553081122064,-0.01684260242607293
27.115000000000002,-0.14983522016679376,-0.013982961334344245,-0.19638349613343442,0.14606879075056853,1.1821993081122062,0.13386839757389982
27.12,0.11424177983320659,-0.02149796133434418,-0.02151449613343442,-0.11755220924943023,0.12458130811221535,0.08488739757390207
27.125,0.2980957798332068,0.009636038665655813,-0.08751149613343442,-0.2996712092494322,0.522393308112203,-0.17702960242608054
27.13,-0.08637422016679354,0.16387003866565578,-0.3104064961334344,0.09632379075056881,1.8653123081121976,-0.9491546024260974
27.135,0.013649779833207679,0.017701038665655804,0.03398550386656558,-0.013942209249432265,-0.2034436918877955,-0.11535360242607497
27.14,0.08369977983320784,0.11210403866565583,-0.4066544961334344,-0.07483420924943131,2.470178308112213,-0.7154816024260872
27.145,-0.05547622016679301,0.10436003866565584,-0.1954784961334344,0.05962279075056806,1.1802303081122036,-0.6077856024260829
27.150000000000002,0.022910779833206312,-0.014510961334344217,-0.13969449613343443,-0.026617209249432037,0.8461543081122076,0.07564039757391428
27.155,0.10319377983320777,0.08420303866565586,-0.22824849613343437,-0.09979920924943121,1.386506308112206,-0.5545316024261017
27.16,0.0943037798332068,0.05599603866565578,-0.12959749613343444,-0.09337320924943188,0.7849513081122015,-0.3792546024260791
27.165,0.28777777983320696,0.07270403866565582,-0.19206649613343443,-0.2850292092494319,1.1732193081122124,-0.5644196024260911
27.17,0.16016077983320795,0.1033120386656558,-0.19471149613343441,-0.15552420924943192,1.1842743081121967,-0.6961946024260673
27.175,-0.20352122016679275,0.2608290386656558,-0.24066649613343438,0.2199877907505686,1.4404543081122116,-1.4656346024260989
27.18,-0.16154922016679332,0.07530903866565579,-0.3334724961334343,0.16529779075056958,1.994531308112204,-0.39080560242607626
27.185000000000002,-0.01942822016679204,0.15161203866565579,-0.08268049613343442,0.027103790750569203,0.5028623081122023,-0.9068876024260878
27.19,0.03398577983320625,0.08377503866565576,-0.15025649613343442,-0.03126720924943186,0.9101123081122071,-0.5223056024260931
27.195,-0.026759220166792688,0.1296480386656558,-0.36997249613343436,0.03558879075056951,2.2302493081122097,-0.7718326024260936
27.2,0.10718377983320593,0.09640303866565586,-0.18887349613343443,-0.1032272092494308,1.1465163081122143,-0.6304906024260849
27.205000000000002,0.05450877983320699,0.2669090386656558,-0.21558349613343442,-0.03674120924943139,1.3058793081122138,-1.637692602426063
27.21,-0.045560220166794306,0.17794603866565575,-0.33284949613343434,0.05719279075056946,2.0043123081122083,-1.0523496024260972
27.215,0.044737779833208126,0.21178803866565574,-0.2101764961334344,-0.0318302092494315,1.2728823081122047,-1.3000156024260778
27.22,-0.06682522016679217,0.2537610386656559,-0.31267249613343434,0.08428979075056892,1.880204308112215,-1.4943206024260922
27.225,-0.12203522016679279,0.1751340386656558,-0.2582984961334344,0.1319257907505696,1.5512403081122024,-0.9995246024260842
27.23,0.005080779833206298,0.21803203866565582,-0.20109549613343441,0.008138790750569527,1.2161493081122106,-1.3175016024260975
27.235,-0.06365522016679316,0.19118803866565573,-0.34100349613343434,0.07645979075056872,2.050698308112206,-1.1227846024261003
27.240000000000002,0.07274377983320766,0.11605403866565583,-0.13805249613343443,-0.0676142092494311,0.8363733081122038,-0.7345096024260788
27.245,0.032930779833207115,0.2922290386656559,-0.2129814961334344,-0.012977209249431495,1.2888883081122091,-1.7783786024260797
27.25,-0.06001022016679437,0.2877720386656558,-0.23277749613343438,0.07935279075056897,1.4026423081122095,-1.7006346024260843
27.255,0.0288837798332072,0.1394850386656558,-0.06311749613343443,-0.02187120924943124,0.383020308112211,-0.8562446024260798
27.26,-0.13214422016679275,0.3109710386656558,-0.2244194961334344,0.1532197907505689,1.3483973081122005,-1.798977602426084
27.265,-0.03424022016679298,0.20013703866565571,-0.001295496133434405,0.046486790750568684,0.014787308112207421,-1.19057960242609
27.27,-0.39318722016679175,0.3112860386656558,-0.18119049613343444,0.41288479075056894,1.0840693081122084,-1.6613126024260856
27.275000000000002,0.09710277983320637,0.14084503866565573,0.025470503866565578,-0.08871920924943148,-0.15955169188779592,-0.8960846024261063
27.28,0.22973277983320706,0.20093503866565574,0.1579315038665656,-0.21287120924943195,-0.9901946918877907,-1.3288696024260735
27.285,0.01846977983320639,0.22643803866565576,-0.1882294961334344,-0.00457620924943228,1.1390393081122059,-1.374859602426091
27.29,0.07894777983320621,0.19076003866565575,0.1380635038665656,-0.06411320924943113,-0.841200691887789,-1.1900756024260835
27.295,-0.005648220166793247,0.31552803866565593,0.05838250386656558,0.029163790750569376,-0.345678691887795,-1.896603602426075
27.3,0.17514877983320684,0.09958503866565586,0.011150503866565577,-0.16985320924943195,-0.07991669188779979,-0.6800966024260678
27.305,-0.056374220166794185,0.20631503866565587,0.22675450386656557,0.0748887907505685,-1.3485856918877883,-1.2166266024260954
27.310000000000002,0.19528877983320644,0.10364503866565569,0.1114025038665656,-0.18755520924943184,-0.6988056918877956,-0.7140776024260791
27.315,0.05335377983320631,0.15637603866565578,-0.025360496133434423,-0.044618209249431974,0.15310830811219805,-0.9696166024260782
27.32,-0.13755522016679325,0.14612303866565582,0.3365945038665656,0.15572879075056875,-1.9832296918877832,-0.8203856024260919
27.325,0.2161767798332076,0.10422003866565582,0.01753750386656558,-0.21032520924943135,-0.12316769188778351,-0.7270936024260725
27.330000000000002,0.20676177983320695,0.16507103866565578,0.1622365038665656,-0.19280220924943076,-1.0128616918877893,-1.0967536024260829
27.335,0.02569577983320568,0.09944503866565574,0.2859705038665656,-0.012681209249432755,-1.726515691887795,-0.6133246024260818
27.34,0.2508537798332061,0.04760403866565583,0.008942503866565563,-0.24905620924943164,-0.07377469188778861,-0.39304860242606926
27.345,0.28737977983320817,0.016925038665655808,0.3500245038665656,-0.27600020924943014,-2.197264691887793,-0.21801460242608683
27.35,-0.02882122016679314,0.08555003866565573,0.11334050386656559,0.034654790750568626,-0.6754976918877955,-0.5064516024260745
27.355,0.23171277983320665,-0.05758796133434425,0.06524650386656555,-0.23547020924943154,-0.42090469188778146,0.26449839757392474
27.36,-0.06670622016679241,0.1623960386656558,0.3039845038665656,0.08487479075056989,-1.8085996918877896,-0.9495056024260922
27.365000000000002,0.32679977983320796,-0.07048696133434425,0.2025755038665656,-0.3271232092494325,-1.2916546918877823,0.3114503975739292
27.37,0.10832477983320643,0.0919460386656558,0.0891545038665656,-0.10224920924943083,-0.5494446918877967,-0.6038786024260848
27.375,-0.07368122016679303,0.045657038665655895,0.23672250386656557,0.08065679075056827,-1.4069736918877964,-0.24938660242609145
27.38,0.20738077983320735,-0.07917896133434417,0.0454985038665656,-0.21277220924943144,-0.2960116918877955,0.40605439757393313
27.385,0.18490077983320574,-0.06603996133434417,0.23036050386656556,-0.18424820924943236,-1.4306246918877972,0.33275139757392325
27.39,-0.1466562201667926,0.04436003866565579,0.15541250386656558,0.15057279075056926,-0.9077436918877847,-0.21333060242608937
27.395,0.06051677983320656,-0.11431796133434419,0.07128950386656557,-0.06742820924943174,-0.4358656918877952,0.6675593975739328
27.400000000000002,0.1419817798332062,-0.0870909613343442,0.2912445038665656,-0.1400042092494315,-1.7932576918877856,0.4761533975739322
27.405,0.02592377983320735,0.0034210386656557314,0.06622350386656559,-0.026461209249431544,-0.3998546918877932,-0.033780602426083266
27.41,-0.04315922016679177,-0.07314996133434422,0.04654350386656556,0.037706790750568896,-0.2734896918878004,0.4512203975738994
27.415,0.08184477983320704,-0.12026296133434426,0.3153975038665656,-0.08057520924942997,-1.924009691887786,0.6972993975739082
27.42,0.07993577983320753,-0.09994896133434418,0.08279750386656556,-0.08583920924943036,-0.5083756918877893,0.5742973975739228
27.425,-0.15156122016679344,-0.18475796133434422,-0.05001749613343442,0.13940179075056833,0.3121043081122142,1.1483033975739199
27.43,-0.04005522016679311,-0.10904196133434427,0.2840375038665657,0.04017479075056927,-1.7008726918877923,0.665789397573911
27.435000000000002,-0.1601142201667926,0.006381038665655805,0.0037725038665655567,0.15828879075056954,-0.006193691887784498,0.01678739757391513
27.44,0.00876677983320638,-0.28006496133434416,-0.000744496133434409,-0.023730209249430843,0.005624308112206504,1.6845423975739144
27.445,-0.033723220166792654,-0.03463096133434414,0.29172550386656554,0.03816579075056823,-1.747648691887801,0.21681539757391835
27.45,-0.11751722016679188,-0.19149396133434418,-0.15246049613343443,0.10478279075056725,0.9217163081122125,1.1801323975739362
27.455000000000002,0.11610077983320621,-0.2234419613343442,0.13341550386656562,-0.12616920924943123,-0.8236376918877935,1.3174923975739086
27.46,-0.1341632201667934,-0.013672961334344211,0.08852550386656557,0.1327557907505684,-0.5127476918877929,0.12654439757391703
27.465,-0.2471222201667935,-0.15779696133434415,-0.24856249613343437,0.23636379075056965,1.4858643081122014,1.0128203975738979
27.47,-0.060880220166793425,-0.24765896133434423,0.15489150386656558,0.05036179075056943,-0.9225526918877988,1.5033143975739103
27.475,-0.2535102201667928,-0.041476961334344156,-0.05282549613343442,0.2481157907505675,0.3340543081122039,0.3310883975739155
27.48,-0.21485122016679195,-0.19684896133434424,-0.12183749613343442,0.20180879075056865,0.7395723081122045,1.235049397573925
27.485,-0.024814220166793487,-0.24668496133434425,0.1458205038665656,0.014098790750567716,-0.8744496918878011,1.489871397573915
27.490000000000002,-0.23366322016679425,-0.12580496133434424,-0.09447949613343445,0.22373779075056874,0.5784393081122121,0.8209713975739074
27.495,-0.1615362201667924,-0.1765489613343442,-0.09303549613343445,0.1494377907505678,0.5681473081122053,1.102023397573924
27.5,-0.1510052201667939,-0.1405019613343442,0.1401615038665656,0.1442617907505691,-0.8181826918877956,0.8852563975739197
27.505,-0.17012322016679274,-0.1586469613343442,-0.11817949613343443,0.1587137907505694,0.7175913081122078,0.9980043975739301
27.51,-0.47589322016679353,-0.018116961334344216,-0.14711049613343444,0.4711437907505685,0.8864993081122097,0.2677333975739141
27.515,-0.21000422016679396,-0.13780096133434425,0.14244250386656557,0.2033637907505684,-0.821791691887793,0.8852413975739007
27.52,-0.13565322016679207,-0.11481496133434418,-0.1898694961334344,0.12646279075056896,1.1441893081122063,0.728289397573911
27.525000000000002,0.014990779833207719,-0.19494696133434422,-0.009914496133434423,-0.026989209249430744,0.06084530811220957,1.168505397573932
27.53,0.009233779833206815,-0.23466896133434423,0.17864350386656558,-0.01846220924943168,-1.0787266918877916,1.409991397573912
27.535,-0.1491512201667923,-0.11090896133434426,-0.3622074961334344,0.14270679075056933,2.168183308112194,0.7089723975739101
27.54,-0.1372122201667924,-0.06874896133434423,-0.1075144961334344,0.13021679075056963,0.6538713081122043,0.4548673975739003
27.545,-0.005664220166793707,-0.16064596133434425,0.0980545038665656,-0.002892209249431374,-0.5890486918877937,0.9666773975739258
27.55,-0.0361382201667936,-0.06730196133434414,-0.4054064961334343,0.033253790750569084,2.443727308112204,0.4138513975739154
27.555,-0.3136162201667939,-0.1153399613343442,-0.009181496133434424,0.3047927907505679,0.08159730811219701,0.7817103975739254
27.560000000000002,0.12832377983320672,-0.1247899613343442,-0.025764496133434425,-0.13725620924943108,0.1491713081122046,0.7110473975739008
27.565,-0.004537220166791608,-0.1403149613343442,-0.3443114961334344,-0.0035182092494318333,2.081208308112199,0.8437373975738974
27.57,-0.05015222016679314,-0.18510996133434424,-0.024350496133434412,0.038323790750569,0.15267330811220203,1.1253843975739182
27.575,0.12025477983320774,-0.06063996133434418,-0.14954349613343443,-0.12644420924943148,0.9068693081122094,0.32164239757391855
27.580000000000002,0.0396167798332073,-0.045419961334344186,-0.2883594961334344,-0.043804209249431875,1.7474383081122116,0.2566253975739069
27.585,-0.06814922016679427,-0.0764189613343442,0.08418550386656556,0.06326079075056854,-0.49627569188779974,0.4787623975739104
27.59,-0.00970122016679222,-0.029973961334344223,-0.1437564961334344,0.005032790750568809,0.8705003081122018,0.18046839757391198
27.595,0.33373477983320826,-0.14095196133434418,0.053203503866565596,-0.34193620924943086,-0.35972469188778833,0.7494843975739168
27.6,-0.12220522016679349,0.04409703866565578,-0.08590849613343443,0.12197979075056853,0.5250333081122025,-0.22120360242607864
27.605,0.15110977983320847,-0.16208796133434425,-0.023502496133434435,-0.1617342092494313,0.13358430811220814,0.9329253975739046
27.61,-0.1734342201667928,0.054298038665655794,-0.022716496133434412,0.17427479075056937,0.1520933081122169,-0.2618076024260806
27.615000000000002,0.07376977983320718,-0.10798496133434414,-0.07280849613343443,-0.0823552092494301,0.43931730811221176,0.6250633975739045
27.62,0.047029779833206976,0.10951003866565583,-0.042851496133434405,-0.04203020924943082,0.2592943081122061,-0.6834536024260903
27.625,-0.19552122016679366,0.06211503866565587,0.06870950386656557,0.19829079075056893,-0.38672469188778935,-0.2993446024260667
27.63,-0.04325722016679302,0.03496303866565581,-0.14842949613343442,0.04250879075056865,0.898294308112216,-0.19726260242609941
27.635,0.15531177983320607,0.00670303866565585,0.12249550386656557,-0.15399920924943103,-0.7614736918877977,-0.10285660242607873
27.64,-0.006108220166793597,0.019467038665655738,0.11822550386656558,0.007731790750568593,-0.7091436918877858,-0.11845160242609765
27.645,-0.05960822016679326,0.0537500386656558,-0.23694749613343444,0.06061679075056844,1.42882630811221,-0.303341602426065
27.650000000000002,-0.02055022016679255,0.03350603866565588,0.2561945038665656,0.027661790750569043,-1.536505691887794,-0.19732360242608746
27.655,0.2591357798332074,0.013938038665655841,0.00425750386656557,-0.2596172092494326,-0.04570669188778395,-0.18815360242607582
27.66,0.08178677983320602,0.12160803866565575,-0.2101654961334344,-0.07589920924943186,1.2750253081122085,-0.7722746024260863
27.665,0.035710779833206675,0.08688203866565584,0.19360950386656556,-0.027181209249432712,-1.1710726918877976,-0.5418066024260842
27.67,0.1795667798332062,0.04702503866565581,-0.15748649613343443,-0.17901420924943082,0.9563153081122127,-0.3597076024260905
27.675,-0.01051422016679306,0.08523703866565574,-0.14224549613343443,0.013213790750569245,0.8613293081122069,-0.5122806024260801
27.68,0.2129297798332076,-0.017280961334344154,0.39123050386656566,-0.20171220924943095,-2.427671691887793,0.022570397573923217
27.685000000000002,-0.018756220166792258,0.2067500386656558,-0.3084114961334343,0.032333790750568386,1.8604673081122087,-1.2378516024260824
27.69,0.02756177983320715,0.02846303866565575,-0.17606749613343442,-0.028494209249430608,1.0662853081122026,-0.18566660242607366
27.695,0.09904877983320834,0.12534403866565583,0.2604295038665656,-0.08496520924943077,-1.5902926918877935,-0.8028236024260939
27.7,0.0713027798332061,0.1522380386656558,-0.3216534961334344,-0.06153320924943109,1.9514483081122085,-0.9530616024260954
27.705000000000002,0.0516127798332072,0.16321703866565576,-0.09129049613343446,-0.042860209249431375,0.5528503081122014,-1.010128602426085
27.71,0.0634167798332069,0.10511503866565579,0.044355503866565595,-0.057464209249429875,-0.2710256918877971,-0.6641056024260824
27.715,0.3204547798332066,0.07384103866565575,-0.17471249613343443,-0.317638209249431,1.0662013081122015,-0.5859806024260824
27.72,-0.2137172201667933,0.11880803866565573,-0.10994549613343445,0.21830879075056933,0.6695343081122078,-0.6258826024260945
27.725,-0.03156422016679374,0.09174203866565582,-0.07000249613343443,0.03486579075056881,0.4268893081122119,-0.5424316024260979
27.73,0.16497777983320713,0.0649700386656558,-0.18012249613343442,-0.16314520924943224,1.0950183081122054,-0.4635896024260608
27.735,-0.22324822016679238,0.15484703866565577,-0.11124749613343445,0.23047079075056934,0.6773693081122079,-0.8335846024261063
27.740000000000002,-0.06889022016679215,0.09713403866565576,-0.21194849613343442,0.07261079075056984,1.2783373081122025,-0.5588656024260733
27.745,0.2556367798332059,0.1002430386656558,-0.015525496133434413,-0.2504412092494308,0.07774530811221637,-0.7205476024260865
27.75,0.057951779833207734,0.14184003866565578,-0.04570549613343442,-0.050532209249430825,0.2761163081122109,-0.8838776024260885
27.755,0.062345779833205536,0.00623203866565585,-0.0435294961334344,-0.06429920924943046,0.2621323081122174,-0.06448060242607923
27.76,0.09703877983320629,0.0509970386656558,0.052537503866565596,-0.09462620924943203,-0.32514069188779304,-0.3499726024260843
27.765,-0.32255222016679425,0.24637203866565577,0.07563750386656556,0.33893979075056874,-0.4101166918878047,-1.3216376024260859
27.77,0.19714777983320605,-0.0052789613343441994,-0.05315149613343442,-0.19963720924943135,0.3136073081122137,-0.04536160242608998
27.775000000000002,-0.3671192201667931,0.2925040386656558,-0.08326849613343443,0.38524479075056894,0.5170603081121956,-1.5664496024260819
27.78,0.02841177983320695,0.005855038665655779,0.07454550386656555,-0.028614209249431394,-0.45051469188780097,-0.049420602426073816
27.785,-0.03308522016679406,0.1550060386656558,-0.13158349613343442,0.04085179075056886,0.7970973081122028,-0.9209266024260846
27.79,0.003500779833205718,0.06490303866565587,0.09731850386656554,0.0005967907505687018,-0.5840976918877883,-0.3957796024260807
27.795,0.005919779833207219,0.15709903866565572,0.06299950386656558,0.004129790750567823,-0.37654769188779064,-0.9516576024260874
27.8,-0.04652422016679405,0.1429730386656558,-0.14921249613343443,0.05334679075056834,0.9028793081122076,-0.84272460242608
27.805,-0.02609722016679252,0.07257103866565577,0.15533250386656558,0.03221379075056938,-0.9284886918877899,-0.4296996024260754
27.810000000000002,-0.1830412201667936,0.2515290386656558,0.04662350386656559,0.1998237907505692,-0.25599569188778704,-1.4213536024260867
27.815,-0.08379522016679275,0.09848903866565575,0.018401503866565586,0.08842379075056767,-0.0995396918877955,-0.5606356024260951
27.82,0.389159779833208,-0.0063149613343442355,0.14458450386656554,-0.38747020924943254,-0.940534691887788,-0.11362960242607911
27.825,0.010869779833206342,0.20307103866565582,-0.08125249613343442,0.0010097907505686981,0.4934323081122077,-1.2304966024260928
27.830000000000002,-0.1349052201667941,0.11037703866565578,-0.04664449613343442,0.1394467907505684,0.2920473081122057,-0.6096166024260644
27.835,0.12402077983320654,0.09589303866565586,-0.050177496133434404,-0.11986920924943167,0.2995693081122144,-0.6348086024260969
27.84,0.044135779833207475,0.16627503866565577,0.02027150386656557,-0.03402620924943114,-0.1225116918877913,-1.0250366024261046
27.845,-0.021530220166792756,0.1909280386656558,0.0800255038665656,0.03453479075056783,-0.475172691887789,-1.14164460242609
27.85,-0.2648652201667928,0.2535960386656559,-0.08487749613343443,0.27999079075056865,0.5234393081122053,-1.3922546024260842
27.855,0.2634497798332064,0.03233503866565584,0.07952850386656557,-0.2612992092494315,-0.5129536918877986,-0.3038146024260645
27.86,0.15055077983320583,0.1420720386656558,0.07718750386656556,-0.14089220924943127,-0.48171069188779514,-0.9286926024260881
27.865000000000002,-0.034726220166791624,0.07049903866565571,-0.008661496133434431,0.03714379075056748,0.05829030811220861,-0.4137236024260805
27.87,0.2093367798332072,0.027085038665655866,-0.04883849613343442,-0.20970220924943042,0.2864703081122175,-0.24932560242607496
27.875,0.15656077983320746,0.08096603866565581,0.09912250386656554,-0.1508902092494308,-0.6176136918877941,-0.5578886024260673
27.88,-0.19683422016679333,0.2552430386656558,-0.16045949613343444,0.2122787907505684,0.9675763081122031,-1.4362006024260898
27.885,0.0038077798332068853,0.03916903866565585,0.0016475038665655687,-0.003255209249431487,-0.007093691887785955,-0.24093360242608847
27.89,0.2717807798332065,0.010675038665655823,0.0759465038665656,-0.27110520924943077,-0.49210269188779115,-0.17298560242608726
27.895,0.037573779833206845,0.16595403866565575,-0.043115496133434406,-0.02831920924943013,0.26168230811221654,-1.0199556024260863
27.900000000000002,-0.03599622016679328,-0.07521396133434419,-0.10216749613343445,0.028815790750568695,0.6201493081122069,0.4613213975739196
27.905,0.1286757798332062,0.09415703866565589,0.07317850386656555,-0.12274720924943072,-0.45471769188779065,-0.6262636024260705
27.91,0.11790577983320714,-0.015496961334344151,-0.018035496133434425,-0.1208082092494306,0.10307430811220146,0.04693839757390452
27.915,0.0628177798332058,0.037262038665655736,0.1419615038665656,-0.0592232092494315,-0.8640276918877956,-0.2527746024260925
27.92,0.003274779833207879,-0.01187796133434422,0.1003195038665656,-0.004014209249430108,-0.6028886918877956,0.066851397573907
27.925,-0.15309122016679413,0.11836103866565588,0.07826050386656558,0.1600747907505687,-0.44811069188778824,-0.649136602426103
27.93,0.11028277983320653,-0.06682796133434417,0.23895250386656564,-0.10950620924943179,-1.4653386918877913,0.3627503975739269
27.935000000000002,-0.1597282201667937,0.1012280386656558,0.012610503866565568,0.16426179075056865,-0.058119691887793305,-0.5449186024260716
27.94,-0.19662522016679346,-0.12659596133434423,0.011486503866565584,0.1876957907505686,-0.049391691887802555,0.8153863975739394
27.945,0.000724779833206716,-0.07702796133434416,0.2506685038665656,-0.00027620924943164393,-1.5100156918877985,0.4604973975739252
27.95,0.059251779833208264,-0.07682196133434412,-0.09195449613343445,-0.06634320924943196,0.556268308112212,0.4403713975739204
27.955000000000002,0.12354777983320707,-0.16466296133434424,0.13641150386656561,-0.13109620924943158,-0.8428326918877898,0.9562403975739012
27.96,0.021584779833207487,-0.053719961334344146,0.1446425038665656,-0.02351420924943085,-0.8739686918877934,0.3129603975739254
27.965,-0.1407192201667932,-0.02316096133434415,-0.11259849613343445,0.1362377907505684,0.6842053081122148,0.1851833975739165
27.97,-0.039317220166792975,-0.12132596133434427,0.23378950386656558,0.036776790750568576,-1.3994966918877876,0.7393523975739181
27.975,0.00276877983320643,-0.1135779613343442,-0.06184949613343444,-0.01164620924943108,0.3758103081121962,0.6803463975739074
27.98,-0.1090482201667921,-0.09612796133434422,-0.04311749613343442,0.10105279075056989,0.2689523081122079,0.6091643975739142
27.985,-0.22105422016679305,-0.1662119613343442,-0.012912496133434422,0.20999279075056865,0.09660430811220834,1.0557733975739092
27.990000000000002,-0.13452222016679297,-0.08294796133434419,-0.06910749613343442,0.12696179075056854,0.42513430811219477,0.538439397573904
27.995,-0.004388220166792986,-0.06840396133434419,0.07094650386656556,-0.00025720924943165274,-0.4250546918877913,0.4101593975739145
28.0,-0.2329772201667925,-0.039146961334344206,-0.04723549613343443,0.22779079075056774,0.3001493081121996,0.3106873975738945
28.005,-0.08514122016679261,-0.1909619613343442,-0.02844349613343441,0.07299479075056842,0.1795283081122139,1.1690853975739168
28.01,0.0910947798332068,-0.16565396133434426,0.14541550386656557,-0.09847120924943212,-0.8920426918877921,0.9710723975739138
28.015,-0.263798220166792,-0.09812996133434422,-0.10731349613343445,0.25512779075056874,0.6545653081122143,0.666811397573917
28.02,-0.035296220166793145,-0.19928896133434423,0.028209503866565566,0.02364379075056874,-0.16470169188779635,1.2069573975739099
28.025000000000002,-0.1661812201667924,-0.14168796133434428,-0.08603049613343443,0.15563179075056852,0.5267193081122091,0.8963953975739054
28.03,0.04972977983320779,-0.26708996133434415,-0.005206496133434432,-0.06430720924943159,0.029321308112205027,1.5978573975739263
